alliance,canonicalX,canonicalY,fingerprint,index,kind,matchNumber,tSec,teamNumber,x,y
blue,0.5838,0.7164,fake-3408-64-blue-right-22044,2,path,64,5.0,3408,0.4162,0.7164
blue,0.5657,0.7577,fake-3408-64-blue-right-22044,3,path,64,7.5,3408,0.4343,0.7577
blue,0.5417000000000001,0.7858,fake-3408-64-blue-right-22044,4,path,64,10.0,3408,0.4583,0.7858
blue,0.49929999999999997,0.758,fake-3408-64-blue-right-22044,5,path,64,12.5,3408,0.5007,0.758
blue,0.47819999999999996,0.7465,fake-3408-64-blue-right-22044,6,path,64,15.0,3408,0.5218,0.7465
blue,0.4353,0.6992,fake-3408-64-blue-right-22044,7,path,64,17.5,3408,0.5647,0.6992
blue,0.4094,0.674,fake-3408-64-blue-right-22044,8,path,64,20.0,3408,0.5906,0.674
blue,0.5838,0.7164,fake-3408-64-blue-right-22044,0,shot,64,5.0,3408,0.4162,0.7164
blue,0.5417000000000001,0.7858,fake-3408-64-blue-right-22044,1,shot,64,10.0,3408,0.4583,0.7858
blue,0.47819999999999996,0.7465,fake-3408-64-blue-right-22044,2,shot,64,15.0,3408,0.5218,0.7465
blue,0.6677,0.3243,fake-294-64-blue-left-88484,0,path,64,0.0,294,0.3323,0.3243
blue,0.6097,0.3358,fake-294-64-blue-left-88484,1,path,64,1.43,294,0.3903,0.3358
blue,0.6331,0.352,fake-294-64-blue-left-88484,2,path,64,2.86,294,0.3669,0.352
blue,0.6215999999999999,0.3514,fake-294-64-blue-left-88484,3,path,64,4.29,294,0.3784,0.3514
blue,0.5777,0.3631,fake-294-64-blue-left-88484,4,path,64,5.71,294,0.4223,0.3631
blue,0.5371,0.3888,fake-294-64-blue-left-88484,5,path,64,7.14,294,0.4629,0.3888
blue,0.5093,0.3994,fake-294-64-blue-left-88484,6,path,64,8.57,294,0.4907,0.3994
blue,0.4778,0.4303,fake-294-64-blue-left-88484,7,path,64,10.0,294,0.5222,0.4303
blue,0.4907,0.4109,fake-294-64-blue-left-88484,8,path,64,11.43,294,0.5093,0.4109
blue,0.49060000000000004,0.396,fake-294-64-blue-left-88484,9,path,64,12.86,294,0.5094,0.396
blue,0.43720000000000003,0.3892,fake-294-64-blue-left-88484,10,path,64,14.29,294,0.5628,0.3892
blue,0.44020000000000004,0.3726,fake-294-64-blue-left-88484,11,path,64,15.71,294,0.5598,0.3726
blue,0.4234,0.3744,fake-294-64-blue-left-88484,12,path,64,17.14,294,0.5766,0.3744
blue,0.4414,0.347,fake-294-64-blue-left-88484,13,path,64,18.57,294,0.5586,0.347
blue,0.42290000000000005,0.3247,fake-294-64-blue-left-88484,14,path,64,20.0,294,0.5771,0.3247
blue,0.4778,0.4303,fake-294-64-blue-left-88484,0,shot,64,10.0,294,0.5222,0.4303
blue,0.4414,0.347,fake-294-64-blue-left-88484,1,shot,64,18.57,294,0.5586,0.347
blue,0.6881999999999999,0.5474,fake-6220-64-blue-center-27184,0,path,64,0.0,6220,0.3118,0.5474
blue,0.587,0.5519,fake-6220-64-blue-center-27184,1,path,64,1.67,6220,0.413,0.5519
blue,0.6413,0.5803,fake-6220-64-blue-center-27184,2,path,64,3.33,6220,0.3587,0.5803
blue,0.5901000000000001,0.5783,fake-6220-64-blue-center-27184,3,path,64,5.0,6220,0.4099,0.5783
blue,0.5668,0.5851,fake-6220-64-blue-center-27184,4,path,64,6.67,6220,0.4332,0.5851
blue,0.5257000000000001,0.5928,fake-6220-64-blue-center-27184,5,path,64,8.33,6220,0.4743,0.5928
blue,0.5214,0.5955,fake-6220-64-blue-center-27184,6,path,64,10.0,6220,0.4786,0.5955
blue,0.4958,0.5864,fake-6220-64-blue-center-27184,7,path,64,11.67,6220,0.5042,0.5864
blue,0.4919,0.5253,fake-6220-64-blue-center-27184,8,path,64,13.33,6220,0.5081,0.5253
blue,0.43779999999999997,0.5104,fake-6220-64-blue-center-27184,9,path,64,15.0,6220,0.5622,0.5104
blue,0.40369999999999995,0.4848,fake-6220-64-blue-center-27184,10,path,64,16.67,6220,0.5963,0.4848
blue,0.40080000000000005,0.4671,fake-6220-64-blue-center-27184,11,path,64,18.33,6220,0.5992,0.4671
blue,0.3692,0.4517,fake-6220-64-blue-center-27184,12,path,64,20.0,6220,0.6308,0.4517
blue,0.5668,0.5851,fake-6220-64-blue-center-27184,0,shot,64,6.67,6220,0.4332,0.5851
red,0.6726,0.4899,fake-4501-65-red-center-81675,0,path,65,0.0,4501,0.6726,0.4899
red,0.6263,0.538,fake-4501-65-red-center-81675,1,path,65,2.0,4501,0.6263,0.538
red,0.5971,0.5316,fake-4501-65-red-center-81675,2,path,65,4.0,4501,0.5971,0.5316
red,0.6054,0.5662,fake-4501-65-red-center-81675,3,path,65,6.0,4501,0.6054,0.5662
red,0.5728,0.5824,fake-4501-65-red-center-81675,4,path,65,8.0,4501,0.5728,0.5824
red,0.5323,0.6065,fake-4501-65-red-center-81675,5,path,65,10.0,4501,0.5323,0.6065
red,0.4923,0.5673,fake-4501-65-red-center-81675,6,path,65,12.0,4501,0.4923,0.5673
red,0.5072,0.5609,fake-4501-65-red-center-81675,7,path,65,14.0,4501,0.5072,0.5609
red,0.4651,0.55,fake-4501-65-red-center-81675,8,path,65,16.0,4501,0.4651,0.55
red,0.4813,0.5087,fake-4501-65-red-center-81675,9,path,65,18.0,4501,0.4813,0.5087
red,0.4239,0.4792,fake-4501-65-red-center-81675,10,path,65,20.0,4501,0.4239,0.4792
red,0.6054,0.5662,fake-4501-65-red-center-81675,0,shot,65,6.0,4501,0.6054,0.5662
red,0.7116,0.6963,fake-6904-65-red-right-52765,0,path,65,0.0,6904,0.7116,0.6963
red,0.639,0.682,fake-6904-65-red-right-52765,1,path,65,2.0,6904,0.639,0.682
red,0.6208,0.7084,fake-6904-65-red-right-52765,2,path,65,4.0,6904,0.6208,0.7084
red,0.6064,0.755,fake-6904-65-red-right-52765,3,path,65,6.0,6904,0.6064,0.755
red,0.5712,0.7612,fake-6904-65-red-right-52765,4,path,65,8.0,6904,0.5712,0.7612
red,0.5466,0.7607,fake-6904-65-red-right-52765,5,path,65,10.0,6904,0.5466,0.7607
red,0.5481,0.7602,fake-6904-65-red-right-52765,6,path,65,12.0,6904,0.5481,0.7602
red,0.4847,0.7146,fake-6904-65-red-right-52765,7,path,65,14.0,6904,0.4847,0.7146
red,0.4648,0.7,fake-6904-65-red-right-52765,8,path,65,16.0,6904,0.4648,0.7
red,0.4509,0.6808,fake-6904-65-red-right-52765,9,path,65,18.0,6904,0.4509,0.6808
red,0.4118,0.6597,fake-6904-65-red-right-52765,10,path,65,20.0,6904,0.4118,0.6597
red,0.5712,0.7612,fake-6904-65-red-right-52765,0,shot,65,8.0,6904,0.5712,0.7612
red,0.4509,0.6808,fake-6904-65-red-right-52765,1,shot,65,18.0,6904,0.4509,0.6808
red,0.7038,0.2766,fake-597-65-red-left-26279,0,path,65,0.0,597,0.7038,0.2766
red,0.6712,0.2945,fake-597-65-red-left-26279,1,path,65,1.82,597,0.6712,0.2945
red,0.6584,0.3077,fake-597-65-red-left-26279,2,path,65,3.64,597,0.6584,0.3077
red,0.6125,0.3506,fake-597-65-red-left-26279,3,path,65,5.45,597,0.6125,0.3506
red,0.5547,0.3727,fake-597-65-red-left-26279,4,path,65,7.27,597,0.5547,0.3727
red,0.5814,0.3799,fake-597-65-red-left-26279,5,path,65,9.09,597,0.5814,0.3799
red,0.5189,0.4151,fake-597-65-red-left-26279,6,path,65,10.91,597,0.5189,0.4151
red,0.4873,0.3901,fake-597-65-red-left-26279,7,path,65,12.73,597,0.4873,0.3901
red,0.4878,0.4093,fake-597-65-red-left-26279,8,path,65,14.55,597,0.4878,0.4093
red,0.4762,0.3836,fake-597-65-red-left-26279,9,path,65,16.36,597,0.4762,0.3836
red,0.4788,0.387,fake-597-65-red-left-26279,10,path,65,18.18,597,0.4788,0.387
red,0.43,0.3905,fake-597-65-red-left-26279,11,path,65,20.0,597,0.43,0.3905
red,0.6125,0.3506,fake-597-65-red-left-26279,0,shot,65,5.45,597,0.6125,0.3506
red,0.4788,0.387,fake-597-65-red-left-26279,1,shot,65,18.18,597,0.4788,0.387
blue,0.6828000000000001,0.3177,fake-4964-65-blue-left-25999,0,path,65,0.0,4964,0.3172,0.3177
blue,0.5791,0.3409,fake-4964-65-blue-left-25999,1,path,65,2.22,4964,0.4209,0.3409
blue,0.6014999999999999,0.3794,fake-4964-65-blue-left-25999,2,path,65,4.44,4964,0.3985,0.3794
blue,0.5438000000000001,0.4093,fake-4964-65-blue-left-25999,3,path,65,6.67,4964,0.4562,0.4093
blue,0.4931,0.4455,fake-4964-65-blue-left-25999,4,path,65,8.89,4964,0.5069,0.4455
blue,0.5243,0.4633,fake-4964-65-blue-left-25999,5,path,65,11.11,4964,0.4757,0.4633
blue,0.4769,0.3918,fake-4964-65-blue-left-25999,6,path,65,13.33,4964,0.5231,0.3918
blue,0.4436,0.3967,fake-4964-65-blue-left-25999,7,path,65,15.56,4964,0.5564,0.3967
blue,0.39680000000000004,0.3718,fake-4964-65-blue-left-25999,8,path,65,17.78,4964,0.6032,0.3718
blue,0.40369999999999995,0.3197,fake-4964-65-blue-left-25999,9,path,65,20.0,4964,0.5963,0.3197
blue,0.4931,0.4455,fake-4964-65-blue-left-25999,0,shot,65,8.89,4964,0.5069,0.4455
blue,0.5243,0.4633,fake-4964-65-blue-left-25999,1,shot,65,11.11,4964,0.4757,0.4633
blue,0.4436,0.3967,fake-4964-65-blue-left-25999,2,shot,65,15.56,4964,0.5564,0.3967
blue,0.6564,0.3147,fake-5137-65-blue-left-37086,0,path,65,0.0,5137,0.3436,0.3147
blue,0.6201,0.3483,fake-5137-65-blue-left-37086,1,path,65,1.43,5137,0.3799,0.3483
blue,0.5893999999999999,0.3476,fake-5137-65-blue-left-37086,2,path,65,2.86,5137,0.4106,0.3476
blue,0.5841000000000001,0.3801,fake-5137-65-blue-left-37086,3,path,65,4.29,5137,0.4159,0.3801
blue,0.5811,0.3999,fake-5137-65-blue-left-37086,4,path,65,5.71,5137,0.4189,0.3999
blue,0.5721,0.429,fake-5137-65-blue-left-37086,5,path,65,7.14,5137,0.4279,0.429
blue,0.5383,0.4179,fake-5137-65-blue-left-37086,6,path,65,8.57,5137,0.4617,0.4179
blue,0.5121,0.4683,fake-5137-65-blue-left-37086,7,path,65,10.0,5137,0.4879,0.4683
blue,0.46430000000000005,0.4234,fake-5137-65-blue-left-37086,8,path,65,11.43,5137,0.5357,0.4234
blue,0.46430000000000005,0.4394,fake-5137-65-blue-left-37086,9,path,65,12.86,5137,0.5357,0.4394
blue,0.4847,0.4145,fake-5137-65-blue-left-37086,10,path,65,14.29,5137,0.5153,0.4145
blue,0.4174,0.3888,fake-5137-65-blue-left-37086,11,path,65,15.71,5137,0.5826,0.3888
blue,0.43700000000000006,0.3857,fake-5137-65-blue-left-37086,12,path,65,17.14,5137,0.563,0.3857
blue,0.40149999999999997,0.3597,fake-5137-65-blue-left-37086,13,path,65,18.57,5137,0.5985,0.3597
blue,0.4063,0.3348,fake-5137-65-blue-left-37086,14,path,65,20.0,5137,0.5937,0.3348
blue,0.46430000000000005,0.4394,fake-5137-65-blue-left-37086,0,shot,65,12.86,5137,0.5357,0.4394
blue,0.4847,0.4145,fake-5137-65-blue-left-37086,1,shot,65,14.29,5137,0.5153,0.4145
blue,0.6729,0.3634,fake-6072-65-blue-left-23290,0,path,65,0.0,6072,0.3271,0.3634
blue,0.6391,0.3681,fake-6072-65-blue-left-23290,1,path,65,1.82,6072,0.3609,0.3681
blue,0.5892,0.3862,fake-6072-65-blue-left-23290,2,path,65,3.64,6072,0.4108,0.3862
blue,0.569,0.3733,fake-6072-65-blue-left-23290,3,path,65,5.45,6072,0.431,0.3733
blue,0.5317000000000001,0.3889,fake-6072-65-blue-left-23290,4,path,65,7.27,6072,0.4683,0.3889
blue,0.5182,0.3959,fake-6072-65-blue-left-23290,5,path,65,9.09,6072,0.4818,0.3959
blue,0.5356000000000001,0.3862,fake-6072-65-blue-left-23290,6,path,65,10.91,6072,0.4644,0.3862
blue,0.45309999999999995,0.3748,fake-6072-65-blue-left-23290,7,path,65,12.73,6072,0.5469,0.3748
blue,0.45189999999999997,0.3797,fake-6072-65-blue-left-23290,8,path,65,14.55,6072,0.5481,0.3797
blue,0.42910000000000004,0.3516,fake-6072-65-blue-left-23290,9,path,65,16.36,6072,0.5709,0.3516
blue,0.40969999999999995,0.3107,fake-6072-65-blue-left-23290,10,path,65,18.18,6072,0.5903,0.3107
blue,0.42779999999999996,0.3227,fake-6072-65-blue-left-23290,11,path,65,20.0,6072,0.5722,0.3227
blue,0.5892,0.3862,fake-6072-65-blue-left-23290,0,shot,65,3.64,6072,0.4108,0.3862
red,0.7241,0.6525,fake-5124-66-red-right-95314,0,path,66,0.0,5124,0.7241,0.6525
red,0.6619,0.6532,fake-5124-66-red-right-95314,1,path,66,1.43,5124,0.6619,0.6532
red,0.6504,0.6472,fake-5124-66-red-right-95314,2,path,66,2.86,5124,0.6504,0.6472
red,0.5803,0.6545,fake-5124-66-red-right-95314,3,path,66,4.29,5124,0.5803,0.6545
red,0.6154,0.715,fake-5124-66-red-right-95314,4,path,66,5.71,5124,0.6154,0.715
red,0.6199,0.726,fake-5124-66-red-right-95314,5,path,66,7.14,5124,0.6199,0.726
red,0.5425,0.6983,fake-5124-66-red-right-95314,6,path,66,8.57,5124,0.5425,0.6983
red,0.5326,0.747,fake-5124-66-red-right-95314,7,path,66,10.0,5124,0.5326,0.747
red,0.5004,0.7073,fake-5124-66-red-right-95314,8,path,66,11.43,5124,0.5004,0.7073
red,0.5269,0.6999,fake-5124-66-red-right-95314,9,path,66,12.86,5124,0.5269,0.6999
red,0.4692,0.7212,fake-5124-66-red-right-95314,10,path,66,14.29,5124,0.4692,0.7212
red,0.5133,0.7215,fake-5124-66-red-right-95314,11,path,66,15.71,5124,0.5133,0.7215
red,0.497,0.738,fake-5124-66-red-right-95314,12,path,66,17.14,5124,0.497,0.738
red,0.4566,0.6828,fake-5124-66-red-right-95314,13,path,66,18.57,5124,0.4566,0.6828
red,0.4272,0.7029,fake-5124-66-red-right-95314,14,path,66,20.0,5124,0.4272,0.7029
red,0.6199,0.726,fake-5124-66-red-right-95314,0,shot,66,7.14,5124,0.6199,0.726
red,0.6973,0.7161,fake-9408-66-red-right-33306,0,path,66,0.0,9408,0.6973,0.7161
red,0.6296,0.7435,fake-9408-66-red-right-33306,1,path,66,1.82,9408,0.6296,0.7435
red,0.6029,0.736,fake-9408-66-red-right-33306,2,path,66,3.64,9408,0.6029,0.736
red,0.6165,0.7444,fake-9408-66-red-right-33306,3,path,66,5.45,9408,0.6165,0.7444
red,0.5507,0.7581,fake-9408-66-red-right-33306,4,path,66,7.27,9408,0.5507,0.7581
red,0.5388,0.7827,fake-9408-66-red-right-33306,5,path,66,9.09,9408,0.5388,0.7827
red,0.5097,0.7894,fake-9408-66-red-right-33306,6,path,66,10.91,9408,0.5097,0.7894
red,0.5352,0.7592,fake-9408-66-red-right-33306,7,path,66,12.73,9408,0.5352,0.7592
red,0.4751,0.7244,fake-9408-66-red-right-33306,8,path,66,14.55,9408,0.4751,0.7244
red,0.4517,0.6742,fake-9408-66-red-right-33306,9,path,66,16.36,9408,0.4517,0.6742
red,0.4568,0.6612,fake-9408-66-red-right-33306,10,path,66,18.18,9408,0.4568,0.6612
red,0.4594,0.6201,fake-9408-66-red-right-33306,11,path,66,20.0,9408,0.4594,0.6201
red,0.5097,0.7894,fake-9408-66-red-right-33306,0,shot,66,10.91,9408,0.5097,0.7894
red,0.4517,0.6742,fake-9408-66-red-right-33306,1,shot,66,16.36,9408,0.4517,0.6742
red,0.4568,0.6612,fake-9408-66-red-right-33306,2,shot,66,18.18,9408,0.4568,0.6612
red,0.6804,0.3511,fake-1661-66-red-left-71297,0,path,66,0.0,1661,0.6804,0.3511
red,0.6414,0.3659,fake-1661-66-red-left-71297,1,path,66,1.54,1661,0.6414,0.3659
red,0.6527,0.3586,fake-1661-66-red-left-71297,2,path,66,3.08,1661,0.6527,0.3586
red,0.587,0.3872,fake-1661-66-red-left-71297,3,path,66,4.62,1661,0.587,0.3872
red,0.6157,0.4031,fake-1661-66-red-left-71297,4,path,66,6.15,1661,0.6157,0.4031
red,0.5735,0.4004,fake-1661-66-red-left-71297,5,path,66,7.69,1661,0.5735,0.4004
red,0.5659,0.407,fake-1661-66-red-left-71297,6,path,66,9.23,1661,0.5659,0.407
red,0.563,0.4022,fake-1661-66-red-left-71297,7,path,66,10.77,1661,0.563,0.4022
red,0.5161,0.4061,fake-1661-66-red-left-71297,8,path,66,12.31,1661,0.5161,0.4061
red,0.5094,0.3901,fake-1661-66-red-left-71297,9,path,66,13.85,1661,0.5094,0.3901
red,0.4994,0.3531,fake-1661-66-red-left-71297,10,path,66,15.38,1661,0.4994,0.3531
red,0.4558,0.3425,fake-1661-66-red-left-71297,11,path,66,16.92,1661,0.4558,0.3425
red,0.4437,0.3325,fake-1661-66-red-left-71297,12,path,66,18.46,1661,0.4437,0.3325
red,0.4599,0.3099,fake-1661-66-red-left-71297,13,path,66,20.0,1661,0.4599,0.3099
red,0.6527,0.3586,fake-1661-66-red-left-71297,0,shot,66,3.08,1661,0.6527,0.3586
blue,0.6914,0.2946,fake-1197-66-blue-left-54971,0,path,66,0.0,1197,0.3086,0.2946
blue,0.632,0.3288,fake-1197-66-blue-left-54971,1,path,66,1.67,1197,0.368,0.3288
blue,0.5692999999999999,0.3412,fake-1197-66-blue-left-54971,2,path,66,3.33,1197,0.4307,0.3412
blue,0.5393,0.3427,fake-1197-66-blue-left-54971,3,path,66,5.0,1197,0.4607,0.3427
blue,0.5862,0.3957,fake-1197-66-blue-left-54971,4,path,66,6.67,1197,0.4138,0.3957
blue,0.5435,0.3842,fake-1197-66-blue-left-54971,5,path,66,8.33,1197,0.4565,0.3842
blue,0.5535,0.3895,fake-1197-66-blue-left-54971,6,path,66,10.0,1197,0.4465,0.3895
blue,0.5334,0.3824,fake-1197-66-blue-left-54971,7,path,66,11.67,1197,0.4666,0.3824
blue,0.5033000000000001,0.3909,fake-1197-66-blue-left-54971,8,path,66,13.33,1197,0.4967,0.3909
blue,0.5004,0.3678,fake-1197-66-blue-left-54971,9,path,66,15.0,1197,0.4996,0.3678
blue,0.4665,0.3858,fake-1197-66-blue-left-54971,10,path,66,16.67,1197,0.5335,0.3858
blue,0.4458,0.3562,fake-1197-66-blue-left-54971,11,path,66,18.33,1197,0.5542,0.3562
blue,0.40900000000000003,0.3693,fake-1197-66-blue-left-54971,12,path,66,20.0,1197,0.591,0.3693
blue,0.5692999999999999,0.3412,fake-1197-66-blue-left-54971,0,shot,66,3.33,1197,0.4307,0.3412
blue,0.5435,0.3842,fake-1197-66-blue-left-54971,1,shot,66,8.33,1197,0.4565,0.3842
blue,0.6465000000000001,0.669,fake-4-66-blue-right-78599,0,path,66,0.0,4,0.3535,0.669
blue,0.63,0.7051,fake-4-66-blue-right-78599,1,path,66,1.82,4,0.37,0.7051
blue,0.5822,0.724,fake-4-66-blue-right-78599,2,path,66,3.64,4,0.4178,0.724
blue,0.5606,0.7412,fake-4-66-blue-right-78599,3,path,66,5.45,4,0.4394,0.7412
blue,0.5467,0.7403,fake-4-66-blue-right-78599,4,path,66,7.27,4,0.4533,0.7403
blue,0.5054000000000001,0.7607,fake-4-66-blue-right-78599,5,path,66,9.09,4,0.4946,0.7607
blue,0.47940000000000005,0.7741,fake-4-66-blue-right-78599,6,path,66,10.91,4,0.5206,0.7741
blue,0.469,0.7591,fake-4-66-blue-right-78599,7,path,66,12.73,4,0.531,0.7591
blue,0.4879,0.7216,fake-4-66-blue-right-78599,8,path,66,14.55,4,0.5121,0.7216
blue,0.45520000000000005,0.6887,fake-4-66-blue-right-78599,9,path,66,16.36,4,0.5448,0.6887
blue,0.4466,0.6668,fake-4-66-blue-right-78599,10,path,66,18.18,4,0.5534,0.6668
blue,0.3819,0.6539,fake-4-66-blue-right-78599,11,path,66,20.0,4,0.6181,0.6539
blue,0.45520000000000005,0.6887,fake-4-66-blue-right-78599,0,shot,66,16.36,4,0.5448,0.6887
blue,0.4466,0.6668,fake-4-66-blue-right-78599,1,shot,66,18.18,4,0.5534,0.6668
red,0.6572,0.3346,fake-687-67-red-left-95617,0,path,67,0.0,687,0.6572,0.3346
red,0.6562,0.3427,fake-687-67-red-left-95617,1,path,67,1.43,687,0.6562,0.3427
red,0.6392,0.3822,fake-687-67-red-left-95617,2,path,67,2.86,687,0.6392,0.3822
red,0.6236,0.3842,fake-687-67-red-left-95617,3,path,67,4.29,687,0.6236,0.3842
red,0.5929,0.3662,fake-687-67-red-left-95617,4,path,67,5.71,687,0.5929,0.3662
red,0.5483,0.4101,fake-687-67-red-left-95617,5,path,67,7.14,687,0.5483,0.4101
red,0.528,0.4003,fake-687-67-red-left-95617,6,path,67,8.57,687,0.528,0.4003
red,0.5876,0.3937,fake-687-67-red-left-95617,7,path,67,10.0,687,0.5876,0.3937
red,0.5296,0.3722,fake-687-67-red-left-95617,8,path,67,11.43,687,0.5296,0.3722
red,0.5217,0.374,fake-687-67-red-left-95617,9,path,67,12.86,687,0.5217,0.374
red,0.4808,0.3477,fake-687-67-red-left-95617,10,path,67,14.29,687,0.4808,0.3477
red,0.5093,0.3372,fake-687-67-red-left-95617,11,path,67,15.71,687,0.5093,0.3372
red,0.5034,0.3156,fake-687-67-red-left-95617,12,path,67,17.14,687,0.5034,0.3156
red,0.4213,0.3213,fake-687-67-red-left-95617,13,path,67,18.57,687,0.4213,0.3213
red,0.4027,0.329,fake-687-67-red-left-95617,14,path,67,20.0,687,0.4027,0.329
red,0.4808,0.3477,fake-687-67-red-left-95617,0,shot,67,14.29,687,0.4808,0.3477
red,0.5093,0.3372,fake-687-67-red-left-95617,1,shot,67,15.71,687,0.5093,0.3372
red,0.712,0.7293,fake-8898-67-red-right-41100,0,path,67,0.0,8898,0.712,0.7293
red,0.6248,0.7564,fake-8898-67-red-right-41100,1,path,67,1.82,8898,0.6248,0.7564
red,0.6478,0.7449,fake-8898-67-red-right-41100,2,path,67,3.64,8898,0.6478,0.7449
red,0.6005,0.7543,fake-8898-67-red-right-41100,3,path,67,5.45,8898,0.6005,0.7543
red,0.5665,0.777,fake-8898-67-red-right-41100,4,path,67,7.27,8898,0.5665,0.777
red,0.5712,0.7728,fake-8898-67-red-right-41100,5,path,67,9.09,8898,0.5712,0.7728
red,0.5538,0.7712,fake-8898-67-red-right-41100,6,path,67,10.91,8898,0.5538,0.7712
red,0.4999,0.7535,fake-8898-67-red-right-41100,7,path,67,12.73,8898,0.4999,0.7535
red,0.4923,0.7007,fake-8898-67-red-right-41100,8,path,67,14.55,8898,0.4923,0.7007
red,0.4624,0.6858,fake-8898-67-red-right-41100,9,path,67,16.36,8898,0.4624,0.6858
red,0.466,0.6477,fake-8898-67-red-right-41100,10,path,67,18.18,8898,0.466,0.6477
red,0.4544,0.6067,fake-8898-67-red-right-41100,11,path,67,20.0,8898,0.4544,0.6067
red,0.6478,0.7449,fake-8898-67-red-right-41100,0,shot,67,3.64,8898,0.6478,0.7449
red,0.5665,0.777,fake-8898-67-red-right-41100,1,shot,67,7.27,8898,0.5665,0.777
red,0.5538,0.7712,fake-8898-67-red-right-41100,2,shot,67,10.91,8898,0.5538,0.7712
red,0.7168,0.3747,fake-980-67-red-left-70720,0,path,67,0.0,980,0.7168,0.3747
red,0.6555,0.3555,fake-980-67-red-left-70720,1,path,67,2.22,980,0.6555,0.3555
red,0.6491,0.3834,fake-980-67-red-left-70720,2,path,67,4.44,980,0.6491,0.3834
red,0.564,0.3696,fake-980-67-red-left-70720,3,path,67,6.67,980,0.564,0.3696
red,0.5741,0.3863,fake-980-67-red-left-70720,4,path,67,8.89,980,0.5741,0.3863
red,0.5565,0.3847,fake-980-67-red-left-70720,5,path,67,11.11,980,0.5565,0.3847
red,0.4855,0.4005,fake-980-67-red-left-70720,6,path,67,13.33,980,0.4855,0.4005
red,0.5214,0.3522,fake-980-67-red-left-70720,7,path,67,15.56,980,0.5214,0.3522
red,0.4296,0.3126,fake-980-67-red-left-70720,8,path,67,17.78,980,0.4296,0.3126
red,0.3901,0.3063,fake-980-67-red-left-70720,9,path,67,20.0,980,0.3901,0.3063
red,0.5565,0.3847,fake-980-67-red-left-70720,0,shot,67,11.11,980,0.5565,0.3847
blue,0.6468,0.3401,fake-3759-67-blue-left-24450,0,path,67,0.0,3759,0.3532,0.3401
blue,0.6381,0.3467,fake-3759-67-blue-left-24450,1,path,67,2.5,3759,0.3619,0.3467
blue,0.5738,0.3591,fake-3759-67-blue-left-24450,2,path,67,5.0,3759,0.4262,0.3591
blue,0.5803,0.3608,fake-3759-67-blue-left-24450,3,path,67,7.5,3759,0.4197,0.3608
blue,0.5023,0.4033,fake-3759-67-blue-left-24450,4,path,67,10.0,3759,0.4977,0.4033
blue,0.44930000000000003,0.3771,fake-3759-67-blue-left-24450,5,path,67,12.5,3759,0.5507,0.3771
blue,0.44720000000000004,0.3541,fake-3759-67-blue-left-24450,6,path,67,15.0,3759,0.5528,0.3541
blue,0.43410000000000004,0.3388,fake-3759-67-blue-left-24450,7,path,67,17.5,3759,0.5659,0.3388
blue,0.38680000000000003,0.3225,fake-3759-67-blue-left-24450,8,path,67,20.0,3759,0.6132,0.3225
blue,0.5023,0.4033,fake-3759-67-blue-left-24450,0,shot,67,10.0,3759,0.4977,0.4033
blue,0.43410000000000004,0.3388,fake-3759-67-blue-left-24450,1,shot,67,17.5,3759,0.5659,0.3388
blue,0.6864,0.475,fake-4123-67-blue-center-45687,0,path,67,0.0,4123,0.3136,0.475
blue,0.6199,0.4991,fake-4123-67-blue-center-45687,1,path,67,2.5,4123,0.3801,0.4991
blue,0.5805,0.5492,fake-4123-67-blue-center-45687,2,path,67,5.0,4123,0.4195,0.5492
blue,0.5407,0.5734,fake-4123-67-blue-center-45687,3,path,67,7.5,4123,0.4593,0.5734
blue,0.51,0.5984,fake-4123-67-blue-center-45687,4,path,67,10.0,4123,0.49,0.5984
blue,0.48419999999999996,0.573,fake-4123-67-blue-center-45687,5,path,67,12.5,4123,0.5158,0.573
blue,0.44179999999999997,0.5409,fake-4123-67-blue-center-45687,6,path,67,15.0,4123,0.5582,0.5409
blue,0.4464,0.53,fake-4123-67-blue-center-45687,7,path,67,17.5,4123,0.5536,0.53
blue,0.4236,0.5044,fake-4123-67-blue-center-45687,8,path,67,20.0,4123,0.5764,0.5044
blue,0.5805,0.5492,fake-4123-67-blue-center-45687,0,shot,67,5.0,4123,0.4195,0.5492
blue,0.51,0.5984,fake-4123-67-blue-center-45687,1,shot,67,10.0,4123,0.49,0.5984
blue,0.6743,0.4842,fake-7230-67-blue-center-94366,0,path,67,0.0,7230,0.3257,0.4842
blue,0.6033999999999999,0.4941,fake-7230-67-blue-center-94366,1,path,67,1.54,7230,0.3966,0.4941
blue,0.5867,0.5148,fake-7230-67-blue-center-94366,2,path,67,3.08,7230,0.4133,0.5148
